Num.col,Colector,Localidad-sym,Familia,Genero,especie,Infraespecifico,calificadorID,Nombre cientifico,N¼ individuos en parche,UICN,LISTA-ROJA-ECUADOR,Habito,Amenazada,Localidad,NOTAS,ENDEMICA PAIS,ENDEMICA CENTINELA,PAIS,,,,,,,,,,
4807,JC Cer—n,SBV,Fabaceae,Andira,taurotesticulata,,cf.,Andira cf. taurotesticulata,,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
4809,JC Cer—n,SBV,Rubiaceae,Tocoyena,pittieri,,,Tocoyena pittieri,,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Salicaceae,Casearia,arborea,,,Casearia arborea,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Putranjivaceae,Drypetes,brownii,,cf.,Drypetes cf. brownii,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Moraceae,Naucleopsis,capirensis,,,Naucleopsis capirensis,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Lecythidaceae,Eschweilera,caudiculata,,,Eschweilera caudiculata,<50,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Clusiaceae,Chrysochlamys,dependens,,,Chrysochlamys dependens,<50,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Burseraceae,Protium,ecuadorense,,,Protium ecuadorense,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Lauraceae,Ocotea,floribunda,,,Ocotea floribunda,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Meliaceae,Ruagea,glabra,,,Ruagea glabra,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Primulaceae,Geissanthus,longistamineus,,,Geissanthus longistamineus,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Boraginaceae,Cordia,lucidula,,,Cordia lucidula,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Moraceae,Ficus,maxima,,,Ficus maxima,<100,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Lecythidaceae,Eschweilera,rimbachii,,,Eschweilera rimbachii,<50,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Fabaceae,Andira,taurotesticulata,,cf.,Andira cf. taurotesticulata,<50,LC,,çrbol,no,Bosque Vega,,,,,,,,,,,,,,
76,A Fern‡ndez,SBW,Cardiopteridaceae,Citronella,melliodora,,,Citronella melliodora,,LC,,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
79,A Fern‡ndez,SBW,Salicaceae,Hasseltia,lateriflora,,cf.,Hasseltia cf. lateriflora,,LC,,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
80,A Fern‡ndez,SBW,Fabaceae,Andira,taurotesticulata,,cf.,Andira cf. taurotesticulata,,LC,,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
81,A Fern‡ndez,SBW,Rubiaceae,Posoqueria,chocoana,,cf.,Posoqueria cf. chocoana,,LC,LC,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Cardiopteridaceae,Citronella,melliodora,,,Citronella melliodora,<100,LC,,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Fabaceae,Andira,taurotesticulata,,cf.,Andira cf. taurotesticulata,<100,LC,,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Capparaceae,Podandrogyne,flammea,,cf.,Posoqueria cf. chocoana,<100,LC,LC,çrbol,no,,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Salicaceae,Hasseltia,lateriflora,,cf.,Hasseltia cf. lateriflora,<100,LC,,çrbol,no,,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Rubiaceae,Hamelia,macrantha,,,Hamelia macrantha,<100,LC,,çrbol,no,,,,,,,,,,,,,,,
4689,JC Cer—n,BCLRN,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,,NT,,çrbol,no,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
4704,JC Cer—n,BCLRN,Orchidaceae,Elleanthus,aristatus,,,Elleanthus aristatus,,NT,LC,Ep’fita,no,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLRN,Orchidaceae,Elleanthus,aristatus,,,Elleanthus aristatus,<50,NT,LC,Ep’fita,no,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLRN,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,<50,NT,,çrbol,no,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
4400,JC Cer—n,CC,Melastomataceae,Miconia,caudatifolia,,,Miconia caudatifolia,,NT,,Arbusto,no,Cascadas Cristal,,,,,,,,,,,,,,
4422,JC Cer—n,CC,Olacaceae,Heisteria,asplundii,,,Heisteria asplundii,,NT,NT,çrbol,no,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Olacaceae,Heisteria,asplundii,,,Heisteria asplundii,<100,NT,NT,çrbol,no,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Melastomataceae,Miconia,caudatifolia,,,Miconia caudatifolia,<50,NT,,Arbusto,no,Cascadas Cristal,,,,,,,,,,,,,,
4610,JC Cer—n,M2,Annonaceae,Cremastosperma,awaense,,,Cremastosperma awaense,,NT,,çrbol,no,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Olacaceae,Heisteria,asplundii,,,Heisteria asplundii,<100,NT,NT,çrbol,no,Milton Murillo M2,,,,,,,,,,,,,,
4595,JC Cer—n,M3,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,,NT,,çrbol,no,Milton Murillo M3,,,,,,,,,,,,,,
4601,JC Cer—n,M3,Olacaceae,Heisteria,asplundii,,,Heisteria asplundii,,NT,NT,çrbol,no,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Olacaceae,Heisteria,asplundii,,,Heisteria asplundii,<100,NT,NT,çrbol,no,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,<100,NT,,çrbol,no,Milton Murillo M3,,,,,,,,,,,,,,
6549,"Guevara, Juan Ernesto",Otro,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,,NT,,çrbol,no,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
16859,"Clark, John Littner",Otro,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,,NT,,çrbol,no,"Parroquia: Santa Mar’a del Toachi, Centinela del Pichincha, on the road between Patrica Pilar and Maria del Toachi (before the entrance to Bijagual), Cooperativa Flor de los Rios.",,,,,,,,,,,,,,
16611,"Clark, John Littner",Otro,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,,NT,,çrbol,no,Road between El Esfuerzo and San Jose.,,,,,,,,,,,,,,
17724,"Clark, John Littner",PDB,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,,NT,,çrbol,no,Recinto Palmar del Bimbe. Parche de bosque en la cima de la monta–a rocosa. Propiedad de la familia Pozo.,,,,,,,,,,,,,,
4572,JC Cer—n,PH,Fabaceae,Erythrina,megistophylla,,cf.,Erythrina cf. megistophylla,,NT,NT,çrbol,no,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",,,,,,,,,,,,,,
observacion,A Fern‡ndez,PH,Fabaceae,Erythrina,megistophylla,,cf.,Erythrina cf. megistophylla,<100,NT,NT,çrbol,no,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Olacaceae,Heisteria,asplundii,,,Heisteria asplundii,<100,NT,NT,çrbol,no,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Annonaceae,Cremastosperma,awaense,,,Cremastosperma awaense,<50,NT,,çrbol,no,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
85,A Fern‡ndez,SBW,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,,NT,,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Lauraceae,Caryodaphnopsis,theobromifolia,,,Caryodaphnopsis theobromifolia,<50,NT,,çrbol,no,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
4475,JC Cer—n,BCLR,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<300,VU,VU,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
4476,JC Cer—n,BCLR,Melastomataceae,Miconia,boekei,,,Miconia boekei,,VU,,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
4487,JC Cer—n,BCLR,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,,VU,NT,Hierba,no,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
4507,JC Cer—n,BCLR,Chrysobalanaceae,Licania,grandibracteata,,cf.,Licania cf. grandibracteata,,VU,EN,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
4509,JC Cer—n,BCLR,Proteaceae,Panopsis,megistosperma,,,Panopsis megistosperma,,VU,EN,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
4637,JC Cer—n,BCLR,Campanulaceae,Burmeistera,brachyandra,,cf.,Burmeistera cf. brachyandra,,VU,NT,Hierba,no,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
4844,JC Cer—n,BCLR,Bignoniaceae,Handroanthus,chrysanthus,,,Handroanthus chrysanthus,<20,VU,,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLR,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<300,VU,VU,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLR,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,<300,VU,NT,Hierba,no,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLR,Annonaceae,Guatteria,venosa,,,Guatteria venosa,<100,VU,,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLR,Bignoniaceae,Handroanthus,chrysanthus,,,Handroanthus chrysanthus,<20,VU,,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLR,Chrysobalanaceae,Licania,grandibracteata,,cf.,Licania cf. grandibracteata,<100,VU,EN,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,DM White,BCLR,Melastomataceae,Miconia,boekei,,,Miconia boekei,>10,VU,,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLR,Proteaceae,Panopsis,megistosperma,,,Panopsis megistosperma,<50,VU,EN,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLR,Piperaceae,Piper,hylophilum,,cf.,Piper cf. hylophilum,<100,VU,VU,çrbol,s’,Bosque y Cascadas las Rocas,,,,,,,,,,,,,,
4686,JC Cer—n,BCLRN,Siparunaceae,Siparuna,guajalitensis,,cf.,Siparuna cf. guajalitensis,,VU,VU,Arbusto,s’,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
4687,JC Cer—n,BCLRN,Solanaceae,Markea,spruceana,,,Markea spruceana,,VU,VU,Semiep’fita,s’,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLRN,Chrysobalanaceae,Licania,grandibracteata,,cf.,Licania cf. grandibracteata,<100,VU,EN,çrbol,s’,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLRN,Siparunaceae,Siparuna,guajalitensis,,cf.,Siparuna cf. guajalitensis,<50,VU,VU,Arbusto,s’,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLRN,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<100,VU,VU,çrbol,s’,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLRN,Solanaceae,Markea,spruceana,,,Markea spruceana,<100,VU,VU,Semiep’fita,s’,BCLR Norte. Bosque al frente de BCLR,,,,,,,,,,,,,,
observacion,A Fern‡ndez,BCLRN,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,<300,VU,NT,Hierba,no,,,,,,,,,,,,,,,
4434,JC Cer—n,CC,Annonaceae,Guatteria,venosa,,cf.,Guatteria cf. venosa,,VU,,çrbol,s’,Cascadas Cristal,,,,,,,,,,,,,,
4831,JC Cer—n,CC,Ebenaceae,Diospyros,esmereg,,,Diospyros esmereg,,VU,EN,çrbol,s’,Cascadas Cristal,,,,,,,,,,,,,,
17651,"Clark, John Littner",CC,Gesneriaceae,Gasteranthus,otongensis,,,Gasteranthus otongensis,<10,VU,VU,Hierba,s’,Cascadas Cristal,,,,,,,,,,,,,,
17685,"Clark, John Littner",CC,Gesneriaceae,Drymonia,chiribogana,,,Drymonia chiribogana,,VU,VU,Hierba,s’,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Ebenaceae,Diospyros,esmereg,,,Diospyros esmereg,<50,VU,EN,çrbol,s’,Cascadas Cristal,,,,,,,,,,,,,,
observacion,DM White,CC,Gesneriaceae,Drymonia,chiribogana,,,Drymonia chiribogana,<50,VU,VU,Hierba,s’,Cascadas Cristal,,,,,,,,,,,,,,
105,A Fern‡ndez,M2,Sabiaceae,Meliosma,gracilis,,,Meliosma gracilis,,VU,NT,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
4578,JC Cer—n,M2,Gesneriaceae,Monopyle,ecuadorensis,,,Monopyle ecuadorensis,,VU,VU,Hierba trepadora,s’,Milton Murillo M2,,,,,,,,,,,,,,
4586,JC Cer—n,M2,Piperaceae,Piper,hylophilum,,cf.,Piper cf. hylophilum,,VU,VU,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
4592,JC Cer—n,M2,Annonaceae,Guatteria,pichinchae,,,Guatteria pichinchae,,VU,,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,<300,VU,NT,Hierba,no,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Gesneriaceae,Monopyle,ecuadorensis,,,Monopyle ecuadorensis,<20,VU,VU,Hierba trepadora,s’,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Sabiaceae,Meliosma,gracilis,,,Meliosma gracilis,<50,VU,NT,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Piperaceae,Piper,hylophilum,,cf.,Piper cf. hylophilum,<100,VU,VU,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Annonaceae,Guatteria,pichinchae,,,Guatteria pichinchae,<100,VU,,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<300,VU,VU,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Annonaceae,Guatteria,venosa,,,Guatteria venosa,<100,VU,,çrbol,s’,Milton Murillo M2,,,,,,,,,,,,,,
4712,JC Cer—n,M3,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,,VU,NT,Hierba,no,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,<100,VU,NT,Hierba,no,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Piperaceae,Piper,hylophilum,,cf.,Piper cf. hylophilum,<100,VU,VU,çrbol,s’,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Annonaceae,Guatteria,pichinchae,,,Guatteria pichinchae,<100,VU,,çrbol,s’,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<100,VU,VU,çrbol,s’,Milton Murillo M3,,,,,,,,,,,,,,
4536,JC Cer—n,M4,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,,VU,NT,Hierba,no,Milton Murillo M4,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M4,Campanulaceae,Burmeistera,brachyandra,,,Burmeistera brachyandra,<100,VU,NT,Hierba,no,Milton Murillo M4,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M4,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<100,VU,VU,çrbol,s’,Milton Murillo M4,,,,,,,,,,,,,,
119,A Fern‡ndez,NC,Annonaceae,Annona,conica,,,Annona conica,<50,VU,,çrbol,s’,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,NC,Annonaceae,Annona,conica,,,Annona conica,<50,VU,,çrbol,s’,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
99,A Fern‡ndez,PH,Melastomataceae,Miconia,explicita,,cf.,Miconia cf. explicita,,VU,VU,çrbol,s’,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",,,,,,,,,,,,,,
101,A Fern‡ndez,PH,Proteaceae,Panopsis,megistosperma,,cf.,Panopsis cf. megistosperma,,VU,EN,çrbol,s’,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",,,,,,,,,,,,,,
observacion,A Fern‡ndez,PH,Melastomataceae,Miconia,explicita,,cf.,Miconia cf. explicita,<50,VU,VU,çrbol,s’,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",,,,,,,,,,,,,,
observacion,A Fern‡ndez,PH,Proteaceae,Panopsis,megistosperma,,,Panopsis megistosperma,<50,VU,EN,çrbol,s’,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Sabiaceae,Meliosma,gracilis,,,Meliosma gracilis,<50,VU,NT,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
53,A Fern‡ndez,SBS,Sabiaceae,Meliosma,gracilis,,,Meliosma gracilis,,VU,NT,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
56,A Fern‡ndez,SBS,Malvaceae,Theobroma,gileri,,,Theobroma gileri,,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
60,A Fern‡ndez,SBS,Athyriaceae,Diplazium,rivale,,,Diplazium rivale,,VU,VU,Helecho terreste,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
62,A Fern‡ndez,SBS,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<100,VU,VU,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
67,A Fern‡ndez,SBS,Arecaceae,Geonoma,tenuissima,,,Geonoma tenuissima,<500,VU,,çrbolito,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",Articulo: Couvreur 2024,,,,,,,,,,,,,
70,A Fern‡ndez,SBS,Ericaceae,Thibaudia,litensis,,aff.,Thibaudia aff. litensis,,VU,VU,Arbusto escandente,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
4862,JC Cer—n,SBS,Annonaceae,Annona,conica,,,Annona conica,<50,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
4873,JC Cer—n,SBS,Annonaceae,Unonopsis,onychopetaloides,,cf.,Unonopsis cf. onychopetaloides,,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
4877,JC Cer—n,SBS,Sabiaceae,Meliosma,gracilis,,,Meliosma gracilis,,VU,NT,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
4892,JC Cer—n,SBS,Melastomataceae,Miconia,boekei,,,Miconia boekei,,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Annonaceae,Annona,conica,,,Annona conica,<50,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Violaceae,Gloeospermum,equatoriense,,,Gloeospermum equatoriense,<100,VU,,çrbolito,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Malvaceae,Theobroma,gileri,,,Theobroma gileri,<100,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Piperaceae,Piper,hylophilum,,cf.,Piper cf. hylophilum,<100,VU,VU,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Ericaceae,Thibaudia,litensis,,aff.,Thibaudia aff. litensis,<50,VU,VU,Arbusto escandente,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Annonaceae,Unonopsis,onychopetaloides,,cf.,Unonopsis cf. onychopetaloides,<100,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Annonaceae,Guatteria,pichinchae,,,Guatteria pichinchae,<100,VU,,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<100,VU,VU,çrbol,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Ericaceae,Macleania,subsessilis,,,Macleania subsessilis,<100,VU,VU,Planta trepadora,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBS,Athyriaceae,Diplazium,rivale,,,Diplazium rivale,<100,VU,VU,Helecho terreste,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",,,,,,,,,,,,,,
1510,TLP Couvreur,SBS,Annonaceae,Guatteria,venosa,,,Guatteria venosa,,VU,,çrbol,s’,La Centinela; southwestern side of southernmost mountain.,,,,,,,,,,,,,,
1513,TLP Couvreur,SBS,Sabiaceae,Meliosma,gracilis,,,Meliosma gracilis,,VU,NT,çrbol,s’,La Centinela; southwestern side of southernmost mountain.,,,,,,,,,,,,,,
10008,"Cornejo, Xavier",SBS,Gesneriaceae,Monopyle,ecuadorensis,,,Monopyle ecuadorensis,,VU,VU,Hierba trepadora,s’,La Centinela; southwestern side of southernmost mountain.,,,,,,,,,,,,,,
4743,JC Cer—n,SBSR,Siparunaceae,Siparuna,multiflora,,,Siparuna multiflora,,VU,VU,çrbol,s’,"Bosque Santa Rosa, cerca de la escuela y la casa del Presidente",,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBSR,Siparunaceae,Siparuna,multiflora,,,Siparuna multiflora,<50,VU,VU,çrbol,s’,"Bosque Santa Rosa, cerca de la escuela y la casa del Presidente",,,,,,,,,,,,,,
4780,JC Cer—n,SBSR,Violaceae,Gloeospermum,equatoriense,,,Gloeospermum equatoriense,<500,VU,,çrbolito,s’,"Bosque Sur. ""Bosque de la avioneta"", cerca de Bosque Vega",Articulo: Couvreur 2024,,,,,,,,,,,,,
4789,JC Cer—n,SBV,Annonaceae,Guatteria,venosa,,,Guatteria venosa,,VU,,çrbol,s’,Bosque Vega,,,,,,,,,,,,,,
4806,JC Cer—n,SBV,Ericaceae,Macleania,subsessilis,,,Macleania subsessilis,,VU,VU,Planta trepadora,s’,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Gesneriaceae,Monopyle,ecuadorensis,,,Monopyle ecuadorensis,<50,VU,VU,Hierba trepadora,s’,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Piperaceae,Piper,hylophilum,,cf.,Piper cf. hylophilum,<100,VU,VU,çrbol,s’,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Fabaceae,Bauhinia,pichinchensis,,,Bauhinia pichinchensis,<100,VU,VU,çrbol,s’,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Ericaceae,Macleania,subsessilis,,,Macleania subsessilis,<100,VU,VU,Planta trepadora,s’,Bosque Vega,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBV,Annonaceae,Guatteria,venosa,,,Guatteria venosa,<100,VU,,çrbol,s’,Bosque Vega,,,,,,,,,,,,,,
77,A Fern‡ndez,SBW,Annonaceae,Unonopsis,esmeraldae,,,Unonopsis esmeraldae,,VU,,çrbol,s’,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
78,A Fern‡ndez,SBW,Siparunaceae,Siparuna,multiflora,,,Siparuna multiflora,,VU,VU,çrbol,s’,Bosque Don Wilson Estrada,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Annonaceae,Unonopsis,esmeraldae,,,Unonopsis esmeraldae,<100,VU,,çrbol,s’,,,,,,,,,,,,,,,
observacion,A Fern‡ndez,SBW,Piperaceae,Piper,hylophilum,,cf.,Piper cf. hylophilum,<100,VU,VU,çrbol,s’,,,,,,,,,,,,,,,
